feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
T2	E1	CRC	-0.00872915469656402	0.00968343223538774	128	127	0.369067639143261	0.635518965203625
T6	E1	CRC	-0.0154121313580739	0.0178267525061548	128	115	0.388928387527213	0.635518965203625
T12	E1	CRC	-0.00701766434732479	0.00758118320245512	128	107	0.356387702983478	0.635518965203625
T21	E1	CRC	-0.00822661089977283	0.00899878051298288	128	128	0.36236220248783	0.635518965203625
T30	E1	CRC	-0.0107918317949006	0.012400233822187	128	125	0.385795525413108	0.635518965203625
T33	E1	CRC	0.000713720137523479	0.000850013039163268	128	1	0.402690588550677	0.635518965203625
T44	E1	CRC	0.00712356740304577	0.00829618741701136	128	39	0.392161112577393	0.635518965203625
T45	E1	CRC	0.00203830126441881	0.00241037926055404	128	7	0.399359367884187	0.635518965203625
T48	E1	CRC	-0.00157932485230799	0.0017913503784015	128	81	0.379650656003463	0.635518965203625
T56	E1	CRC	-0.0294840041079781	0.0322393310171857	128	124	0.362182481062487	0.635518965203625
T68	E1	CRC	-0.00111412393865433	0.00116082213726688	128	74	0.339008378331381	0.635518965203625
T75	E1	CRC	0.00022584234282945	0.000268969482725149	128	1	0.402690588550675	0.635518965203625
T83	E1	CRC	-0.00441805830549666	0.00459210087276899	128	55	0.337842324506555	0.635518965203625
T86	E1	CRC	-0.0276706525685894	0.0316046165487649	128	126	0.38295392915143	0.635518965203625
T93	E1	CRC	0.000134885174388952	0.000141954415211104	128	5	0.3438293715278	0.635518965203625
T103	E1	CRC	0.00148716529766236	0.00150573422490035	128	56	0.325208180091522	0.635518965203625
T114	E1	CRC	-0.0105385050846628	0.0122237702955783	128	97	0.390252671488241	0.635518965203625
T116	E1	CRC	-0.00392357022628007	0.00385285605313471	128	67	0.310461283122173	0.635518965203625
T123	E1	CRC	0.000419746927593088	0.000499902332643804	128	1	0.402690588550676	0.635518965203625
T125	E1	CRC	0.00131217936267269	0.00145429629046214	128	20	0.368630869495121	0.635518965203625
T137	E1	CRC	-0.00151345871406705	0.00162959253395839	128	17	0.354802507230966	0.635518965203625
T144	E1	CRC	0.000187008853266811	0.000222720300799318	128	1	0.402690588550676	0.635518965203625
T156	E1	CRC	0.000430134033909881	0.000512272973941785	128	1	0.402690588550676	0.635518965203625
T161	E1	CRC	0.00638975846742928	0.00662636195956456	128	20	0.336745826202039	0.635518965203625
T186	E1	CRC	0.00335948789479101	0.00344634717640615	128	23	0.331528867427355	0.635518965203625
T188	E1	CRC	0.00133910237361644	0.00152094409399286	128	39	0.380296404487173	0.635518965203625
T205	E1	CRC	-0.000608120445586616	0.000619760459466143	128	15	0.328365298416572	0.635518965203625
T211	E1	CRC	6.11543753684422e-05	7.28324923623871e-05	128	1	0.402690588550675	0.635518965203625
T215	E1	CRC	0.000153198796317833	0.000167902061336888	128	4	0.363285147595936	0.635518965203625
T216	E1	CRC	0.00011481290861163	0.000116515045161922	128	2	0.32632033980816	0.635518965203625
T227	E1	CRC	0.000155390772421481	0.000185064391180312	128	1	0.402690588550677	0.635518965203625
T231	E1	CRC	6.43309605561809e-05	7.6615682281842e-05	128	1	0.402690588550676	0.635518965203625
T232	E1	CRC	6.53191840156228e-05	7.77926181450327e-05	128	1	0.402690588550677	0.635518965203625
T236	E1	CRC	0.000826284353335957	0.000830480331282284	128	5	0.321668677150831	0.635518965203625
T250	E1	CRC	-0.00145687832493902	0.00156899149010737	128	5	0.354900621715281	0.635518965203625
T262	E1	CRC	0.000112524289418501	0.000134012070277561	128	1	0.402690588550677	0.635518965203625
T268	E1	CRC	0.00116990478181873	0.00122406477015942	128	3	0.341026675045456	0.635518965203625
T271	E1	CRC	0.000248260884900137	0.000295669097990646	128	1	0.402690588550676	0.635518965203625
T275	E1	CRC	0.00134265906899854	0.00140792107565989	128	5	0.342088520935097	0.635518965203625
T276	E1	CRC	4.92808913049148e-05	5.86916327401327e-05	128	1	0.402690588550675	0.635518965203625
T289	E1	CRC	0.000310703772110296	0.0003700361580484	128	1	0.402690588550676	0.635518965203625
T291	E1	CRC	-0.000961325610575826	0.000938953615354539	128	3	0.307878855187997	0.635518965203625
T299	E1	CRC	0.000102199030829908	0.000121715087228309	128	1	0.402690588550678	0.635518965203625
T305	E1	CRC	0.000767562121308098	0.000914136756381259	128	1	0.402690588550676	0.635518965203625
T307	E1	CRC	0.000462522381726823	0.000517482889553955	128	2	0.37313689835794	0.635518965203625
T319	E1	CRC	0.00451434710547029	0.00490286141259082	128	17	0.358936512101654	0.635518965203625
