feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
T20	E1	CRC	-0.00123407103030521	0.00910070031111222	55	13	0.892649830834378	0.97621704904015
T11	E1	CRC	-0.00184186787516227	0.0274184960755427	55	47	0.946694284124537	0.980322580039773
T12	E1	CRC	0.00083850719537092	0.0160597220237374	55	38	0.958556216957712	0.980322580039773
T34	E1	CRC	0.000303276817585198	0.00587878309199867	55	9	0.959050635143143	0.980322580039773
T35	E1	CRC	0.00253550008374851	0.0332005673956288	55	16	0.93941294897278	0.980322580039773
T38	E1	CRC	0.000938763865620734	0.0136690764952223	55	21	0.945504443629968	0.980322580039773
T48	E1	CRC	0.000209143089310677	0.00293563021515457	55	17	0.943472520611784	0.980322580039773
T58	E1	CRC	9.57924454699718e-05	0.00106502727679246	55	4	0.928671039206119	0.980322580039773
T64	E1	CRC	-0.000270281445653766	0.00402205257970121	55	7	0.946675451047353	0.980322580039773
T94	E1	CRC	-0.000257620707520464	0.00366893153734186	55	15	0.94428536253621	0.980322580039773
T103	E1	CRC	9.92847483554885e-05	0.00188623864103509	55	4	0.958219537606772	0.980322580039773
T109	E1	CRC	-0.000552827762313584	0.00610101437891413	55	9	0.928142141772627	0.980322580039773
T113	E1	CRC	-0.00116808959254043	0.0200165148862804	55	18	0.953684300068713	0.980322580039773
T118	E1	CRC	-0.00172615378990709	0.0141155074892734	55	15	0.903133641190313	0.980322580039773
T127	E1	CRC	-0.000719998029483912	0.00754919168647625	55	25	0.924377314216088	0.980322580039773
T144	E1	CRC	0.00015093306198703	0.00271765158017021	55	3	0.955918658009072	0.980322580039773
T162	E1	CRC	0.00025213963182904	0.00454494892586373	55	9	0.955967148646995	0.980322580039773
T163	E1	CRC	0.00014675545779316	0.00300635475014376	55	4	0.96125015630359	0.980322580039773
T9	E1	CRC	-0.00130690296715974	0.0360365335440071	55	37	0.971206465868314	0.982677408378569
T28	E1	CRC	0.000954424582264296	0.0232566074752791	55	27	0.967419129216931	0.982677408378569
T27	E1	CRC	-0.000260926209065905	0.0218366072290067	55	25	0.990511148795662	0.998279863688177
T134	E1	CRC	1.30149139367238e-06	0.00176820034301163	55	3	0.99941547725615	0.99941547725615
T156	E1	CRC	1.34056480523799e-05	0.00488776260107508	55	2	0.997821945319118	0.99941547725615
